created_at.x,text,Sentiment
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,@RobertKennedyJr Like the Nile in Genesis.... ,0.3612
2018-09,"RT @FOX13News: Wow. Dramatic view from SkyFOX shows a line of red tide, punctuated by dead fish, just off Madeira Beach:  . http   www fox13news com news local news pinellas fishing businesses feeling the effects of red tide. https   twitter com FOX13News status 1039148439643283456 photo 1",0.0
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,@RobertKennedyJr . https   www miamiherald com news local environment article88992067 html,0.0
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,"RT @SKeelerTimes: #Redtide update, Monday, 11am. South Pinellas beaches- Pass-A-Grille-no dead fish or oder. Upham-few dead fish near jetty, slight oder. Gulf Front Park, Treasure Island-strong oder, dead fish cleanup. @TB_Times #pinellasbeaches . https   twitter com SKeelerTimes status 1039169253310693377 photo 1",-0.9136
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.6486
2018-09,@FOX13News Are you seeing anything in Tampa Bay around the downtown areas?. ,0.0
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.6486
2018-09,RT @AndrewFindley2: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.6486
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,RT @jenepsteinfox13: Red Tide in Pinellas?! Fox 13 viewer Caleb Tacia took this picture in Madeira Beach. See that rust colored streak near the shoreline... that's red tide. . https   twitter com jenepsteinfox13 status 1039150248743133186 photo 1,0.0
2018-09,RT @ClaudineR66: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.6486
2018-09,"RT @weatherbryan: The effects of red tide are now being seen in Pinellas County. 😐

🐟A fair amount of dead fish are washing ashore in St. Pete Beach &amp; other Gulf beaches today BECAUSE the winds have turned westerly. 

🐟The fish may have died days ago but were kept out in the Gulf due to E winds . https   twitter com weatherbryan status 1038576629163982850 photo 1",-0.5106
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,RT @kkuizon: The hardest his areas in #Pinellas county have been St.Pete Beach and Madeira Beach. Other areas like @MyClearwater remain clear @FOX13News #Pinellas #RedTide . https   twitter com kkuizon status 1039210064031178754 photo 1,0.6249
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,Update on Florida Red Tide. Planning a Florida West Coast #vacation? Check red tide status before you book! It is not a pretty sight...Ran on the beach this morning at Redington Shores and there were a lot of dead fish today.. ,-0.8031
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,RT @kkuizon: The hardest his areas in #Pinellas county have been St.Pete Beach and Madeira Beach. Other areas like @MyClearwater remain clear @FOX13News #Pinellas #RedTide . https   twitter com kkuizon status 1039210064031178754 photo 1,0.6249
2018-09,"@HuffPostGreen Thank you so much, @FLGovScott!  We appreciate your regulation oversight.  Glad you didn't fold to big sugar!!  🤪🤪🤪🤪. ",0.8433
2018-09,"RT @SKeelerTimes: #Redtide update, Monday, 11am. South Pinellas beaches- Pass-A-Grille-no dead fish or oder. Upham-few dead fish near jetty, slight oder. Gulf Front Park, Treasure Island-strong oder, dead fish cleanup. @TB_Times #pinellasbeaches . https   twitter com SKeelerTimes status 1039169253310693377 photo 1",-0.9136
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  # via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.6486
2018-09,"@realDonaldTrump Hey donnie, how’s t/red tide working out 4you in Mar-a-lago? Profits down? What, you say there’s no climate change? What, castrate t/EPA so more pollutants can get into our waters &amp; claim more marine life? Yet U R more concerned about crap like personal affronts.. ",0.3174
2018-09,@SKeelerTimes @TB_Times This is awful. . https   twitter com carriepratt status 1039256972225339392 photo 1,-0.4588
2018-09,@danny18951 @kkuizon @FOX13News @MyClearwater I live by Honeymoon Island and it appears we are next!!!. ,0.0
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,"Red tide Madeira beach 1,000 dead fish:  via @YouTube. https   www youtube com watch",-0.6486
2018-09,"17 Tons of Dead Fish Cleared From Beaches Due to Red Tide

Sept. 10, 2018, at 5:27 p.m.        

ST. PETERSBURG, Fla. (AP) — One Florida county has... . https   www usnews com news best states florida articles 2018 09 10 17 tons of dead fish cleared from beaches due to red tide",-0.5574
2018-09,"Lots of dead fish on Madeira Beach, courtesy of #redtide @BN9 . https   twitter com TimWronka status 1039270500520914945 photo 1",-0.4215
2018-09,"RT @SKeelerTimes: #Redtide update, Monday, 11am. South Pinellas beaches- Pass-A-Grille-no dead fish or oder. Upham-few dead fish near jetty, slight oder. Gulf Front Park, Treasure Island-strong oder, dead fish cleanup. @TB_Times #pinellasbeaches . https   twitter com SKeelerTimes status 1039169253310693377 photo 1",-0.9136
2018-09,"RT @TailyrIrvine: Red Tide has hit the Tampa Bay area with dead fish lining St. Pete Beach.

Red Tide is a toxic algae that kills fish, sea turtles, manatees and other marine life. 

If you have questions like I did check out the link.

 . https   www tampabay com news environment Red Tide s toxic toll your questions answered w video _170788994. https   twitter com TailyrIrvine status 1039168654993174529 photo 1",-0.743
2018-09,RT @HuffPostGreen: Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom. . https   www huffpost com entry florida red tide spreading gulf coast_n_5b96648de4b0511db3e46348,-0.6486
2018-09,"RT @FOX13News: Wow. Dramatic view from SkyFOX shows a line of red tide, punctuated by dead fish, just off Madeira Beach:  . http   www fox13news com news local news pinellas fishing businesses feeling the effects of red tide. https   twitter com FOX13News status 1039148439643283456 photo 1",0.0
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,"RT @TailyrIrvine: Red Tide has hit the Tampa Bay area with dead fish lining St. Pete Beach.

Red Tide is a toxic algae that kills fish, sea turtles, manatees and other marine life. 

If you have questions like I did check out the link.

 . https   www tampabay com news environment Red Tide s toxic toll your questions answered w video _170788994. https   twitter com TailyrIrvine status 1039168654993174529 photo 1",-0.743
2018-09,"RT @FOX13News: Wow. Dramatic view from SkyFOX shows a line of red tide, punctuated by dead fish, just off Madeira Beach:  . http   www fox13news com news local news pinellas fishing businesses feeling the effects of red tide. https   twitter com FOX13News status 1039148439643283456 photo 1",0.0
2018-09,Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.6486
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,@FOX13News This sucks. :(. ,-0.3612
2018-09,@BobbyDug @RobertKennedyJr Also known as chem trails. ,0.0
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,"RT @RobertKennedyJr: #Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",-0.9246
2018-09,STOP DESTROYING THE OCEAN---&gt;#floridalife #redtide #clearwater #redingtonbeach #madeirabeach #indianrocks ---&gt;🐟🐡🐬🦈🐠🐋🌍 . https   www tampabay com news business tourism Red Tide update Pinellas County has dumped more than 17 tons of dead fish_171661739,-0.9356
2018-09,@BiologistDan @glangendorf01 @FLGovScott Red tide at Madeira beach this weekend.   Thanks Ricky boy. . https   twitter com floridawahoo status 1039310820314886144 photo 1,0.4404
2018-09,Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,@psychdr100 @HuffPostGreen Republicans are killing our planet. Vote the bastards out!. ,-0.8655
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,@psychdr100 @HuffPostGreen He is running ads blaming Nelson and Washington. He's the governor.. ,-0.4939
2018-09,"@psychdr100 @HuffPostGreen It seems Rick Scott bas been a horrible governor for Florida. As an outsider i wonder why Floridians put him in office? Vote this self-serving man out of office.
Vote Democrat. ",-0.5423
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,@psychdr100 @HuffPostGreen Scott's philosophy is that business is more important than life unless it is his.. ,0.2716
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,@psychdr100 @HuffPostGreen Vote Nelson for US Senator! It’s time for Scott’s Florida political career to come to a close.... ,0.0
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,"@psychdr100 @GmaNichole @HuffPostGreen 🛑VOTE NO TO FLORIDA GOV RICK SCOTT. 🛑WE DONT NEED ANOTHER FAKENEWS
😇 TRUMP👌PUPPET IN CONGRESS IN D.C.🛑LETS KEEP AMERICA🇺🇸GREAT. *VOTE🌏BLUE* 🛑PROTECT SPECIAL COUNCIL MUELLER AND DOJ ROSENSTEIN.=PROTECT🇺🇸AMERICA.. ",0.128
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
2018-09,RT @psychdr100: Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,-0.743
