created_at.x,text,Sentiment
2018-09,"UPDATE: Red tide conditions improve in Pinellas, Manatee and Sarasota counties; very low concentrations observed in Pasco County #redtide  . https   www wfla com 1483000382. https   twitter com WFLA status 1045792329544724480 photo 1",0.1298
2018-10,.@SBAgov opens Business Recovery Center in Pasco County for #smallbiz impacted by red tide algal bloom l Read more ---&gt; . https   www sba gov offices disaster dfoce resources 1628246,-0.6249
2018-10,"Starting today the Small Business Association is in Pasco to help owners fill out federal disaster loans. @PascoEDC Location: West Pasco Entrepreneur Center 4532 US Hwy 19, NPR Fl. Tuesday- Friday 9am - 6pm; Sat: 10am - 2pm More info here: @10NewsWTSP . https   www wtsp com article news red tide federal disaster loans now available to pinellas pasco county businesses impacted by red tide 67 597512847",-0.7579
2018-10,BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1,0.8452
2018-10,RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1,0.8452
2018-10,RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1,0.8452
2018-10,RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1,0.8452
2018-10,RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1,0.8452
2018-11,"RED TIDE IS VERY SEVERE YET ALL THE WAY UP TO PASCO COUNTY FL. RESPIRATORY PROBLEMS. THE SAND ALSO HAS IT IN IT, REMEMBER THAT. It is not good to be around it, especially if you are older. CITRUS COUNTY ALSO STILL REPORTING RED TIDE.. ",-0.8806
2018-11,"Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. . https   twitter com WJHG_TV status 1062806174142210052 photo 1",0.0
2018-11,"RT @WJHG_TV: Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. . https   twitter com WJHG_TV status 1062806174142210052 photo 1",0.0
2018-11,"RT @WJHG_TV: Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. . https   twitter com WJHG_TV status 1062806174142210052 photo 1",0.0
2018-11,"Snook, as well as redfish, remain catch-and-release only in state waters from the Hernando/Pasco county line through Gordon Pass in Collier County (includes Tampa Bay and Hillsborough County) through May 10, 2019, in response to the impacts of red tide. . https   floridakeystreasures com snook season closure gulf everglades florida key starts 12 1",0.2732
2018-12,"Scam in Pasco County and is red tide gone?

#DoveDailyUpdate #PCSO #DukeEnergy #RedTide

 . https   www wduv com news breaking news scam hitting pasco county residents 1t5HrSDrGlMUfi7uLpiAxM. https   twitter com 1055WDUV status 1069513272246849536 photo 1",-0.8126
2019-01,"#GoodMorningSuncoast! Here are your Monday headlines:

- Fatal accident this morning on US 41 in Osprey. Northbound lanes CLOSED.
- Federal gov't shutdown is affecting red tide monitoring
- Another body is found, believed to be connected to Port Richey triple murder

@mysuncoast. ",-0.9117
2019-01,"RT @JessDoudrick: #GoodMorningSuncoast! Here are your Monday headlines:

- Fatal accident this morning on US 41 in Osprey. Northbound lanes CLOSED.
- Federal gov't shutdown is affecting red tide monitoring
- Another body is found, believed to be connected to Port Richey triple murder

@mysuncoast. ",-0.9117
2019-02,"Some good news for a change. ""More than 10.000 juvenile and adults redfish will be released this month along the Gulf Coast in areas that were impacted by #redtide, starting in Pasco County.""

. http   ed gr bbpvq",0.4404
2019-02,"It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in the coming weeks following recent #redtide occurrence. Today's the 1st in #Pasco County. Thanks to partnership with @CCANational @MyFWClife! . https   twitter com DE_PeveetaP status 1092805811523465216 photo 1",0.8217
2019-02,"RT @DE_PeveetaP: It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in the coming weeks following recent #redtide occurrence. Today's the 1st in #Pasco County. Thanks to partnership with @CCANational @MyFWClife! . https   twitter com DE_PeveetaP status 1092805811523465216 photo 1",0.8217
2019-02,". @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from last year’s #RedTide. The effort started in #PascoCounty at #BrasherPark in #PortRichey. @BN9 . https   twitter com SarahBlazonis status 1092835934356283394 video 1",0.4019
2019-02,"RT @SarahBlazonis: . @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from last year’s #RedTide. The effort started in #PascoCounty at #BrasherPark in #PortRichey. @BN9 . https   twitter com SarahBlazonis status 1092835934356283394 video 1",0.4019
2019-02,This is one of the 25 adult fish released today. They were donated by the @DukeEnergy Mariculture Center in #CrystalRiver. @BN9 . https   twitter com SarahBlazonis status 1092837146606616576 video 1,0.0
2019-02,"RT @SarahBlazonis: . @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from last year’s #RedTide. The effort started in #PascoCounty at #BrasherPark in #PortRichey. @BN9 . https   twitter com SarahBlazonis status 1092835934356283394 video 1",0.4019
2019-02,"About 2,000 juvenile redfish were released. Upcoming releases will take place in #Hillsborough, #Pinellas, #Sarasota, #Charlotte, #Lee, #Collier, and #Manatee Counties. @BN9 . https   twitter com SarahBlazonis status 1092838686868365312 video 1",0.0
2019-02,I’ll have more details on how it’s hoped these little guys can help with #RedTide recovery coming up on @BN9 at 5:00. . https   twitter com SarahBlazonis status 1092839537108234242 video 1,0.617
2019-02,"RT @SarahBlazonis: . @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from last year’s #RedTide. The effort started in #PascoCounty at #BrasherPark in #PortRichey. @BN9 . https   twitter com SarahBlazonis status 1092835934356283394 video 1",0.4019
2019-02,"RT @SarahBlazonis: . @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from last year’s #RedTide. The effort started in #PascoCounty at #BrasherPark in #PortRichey. @BN9 . https   twitter com SarahBlazonis status 1092835934356283394 video 1",0.4019
2019-02,"RT @DE_PeveetaP: It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in the coming weeks following recent #redtide occurrence. Today's the 1st in #Pasco County. Thanks to partnership with @CCANational @MyFWClife! . https   twitter com DE_PeveetaP status 1092805811523465216 photo 1",0.8217
2019-02,"RT @DE_PeveetaP: It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in the coming weeks following recent #redtide occurrence. Today's the 1st in #Pasco County. Thanks to partnership with @CCANational @MyFWClife! . https   twitter com DE_PeveetaP status 1092805811523465216 photo 1",0.8217
2019-02,"RT @HelpFloridaHeal: Some good news for a change. ""More than 10.000 juvenile and adults redfish will be released this month along the Gulf Coast in areas that were impacted by #redtide, starting in Pasco County.""

. http   ed gr bbpvq",0.4404
2019-02,"Groups ultimately hope to release 16,000 redfish in Pasco, Hillsborough, Sarasota, Charlotte, Lee and Collier counties. . https   www tcpalm com story opinion editorials 2019 02 07 redfish restocking red tide recovery begins thumb up 2792988002",0.4404
2019-02,Pasco County is one of the counties they are releasing Redfish into!  #redfish #fishinglife . https   www aol com article news 2019 02 05 florida releases 16k redfish in places affected by red tide 23662324,-0.2244
2019-02,See the juvenile #redfish being released into Pasco county waters. #redtide #helpfloridaheal. ,0.0
2019-02,"16,000 redfish to be released along Florida coast to help repopulate after red tide . https   www abcactionnews com news region pasco 16 000 redfish to be released along florida coast to help repopulate after red tide",0.6597
2019-02,"16,000 redfish to be released along Florida coast to help repopulate after red tide . https   www abcactionnews com news region pasco 16 000 redfish to be released along florida coast to help repopulate after red tide",0.6597
2019-04,"Die-off from #redtide was no joke. Remember #snook are #catchandrelease from the Pasco/Hernando county line through Gordon Pass in Collier County through Aug. 31, 2019. #conservation… . https   www instagram com p BvuitNLgM3A",0.0
2019-05,"The conservation measures for red drum, snook and spotted seatrout will apply from the Pasco-Hernando county line south (including all waters of Tampa Bay) through Gordon Pass in Collier County . http   www mysuncoast com 2019 05 01 breaking fwc extends catch release until may due red tide",0.128
2019-09," UPDATE ('Patchy' red tide persists across state) #30a Over the past week in Northwest Florida, red tide was observed in or offshore of Escambia, Santa Rosa, Walton, Bay, Gulf, and Pasco... - . https   30A NEWS. http   30a news 2018 10 10 patchy red tide persists across state",0.0
2019-11,"I got my sea legs before I even got my land legs. The problem is the red tide that crept up here unexpectedly. OF COURSE!! I hope it hasn’t made its way to New Port Richey. Wanna go out for a day on my favorite 🎣 boat there, and take a trip out to St. Augustine while I’m here.. ",0.5837
2019-11,"#Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County. . https   wusfnews wusf usf edu environment 2019 11 25 red tide affects gulf coast fishing through the holidays",-0.2263
2019-11,"RT @wusf: #Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County. . https   wusfnews wusf usf edu environment 2019 11 25 red tide affects gulf coast fishing through the holidays",-0.2263
2019-11,"RT @wusf: #Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County. . https   wusfnews wusf usf edu environment 2019 11 25 red tide affects gulf coast fishing through the holidays",-0.2263
2019-11,"Snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County.

The regulation from state wildlife officials will last until spring of 2020 because of toxic red tide algae blooms in west coast waters.

. https   health wusf usf edu post red tide affects gulf coast fishing through holidays stream 0",0.3818
2019-11,"RT @wusf: #Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County. . https   wusfnews wusf usf edu environment 2019 11 25 red tide affects gulf coast fishing through the holidays",-0.2263
2019-11,"RT @wusf: #Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County. . https   wusfnews wusf usf edu environment 2019 11 25 red tide affects gulf coast fishing through the holidays",-0.2263
2019-12,"Florida has this thing called Red Tide... google it.

Furthermore Zephyrhills (20 mins from tampa) water is actually in pasco county where all the meth heads and weirdos live.

They package that water and brand it as pristine. . https   twitter com smittman10 status 1208784906014404608",-0.2732
2020-02,#RedTide toll prompts #Florida to limit some fishing to catch-and-release #Hernando #Pasco . http   a msn com 01 en us BB10aUh2,0.0
2020-08,"Snook, redfish and spotted seatrout catch-and-release only in areas affected by red tide through May 31, 2021. This includes all waters from Gordon Pass in Collier County north through Pasco County.

 . https   myfwc com news all news extended cnr 220. https   twitter com jtekmarine status 1291426441431834625 photo 1",-0.1531
2020-08,"red algae bloom that they spread in the ocean that killed off all of the fish. By 2006, the year I departed, it had killed off every single fish for 40 miles out, from Sarasota all the way north to New Port Richey. One of my jobs was picking up the piles of dead fish on the beach. ",-0.936
2020-11,@SweetFnLucifer So dissaponting  my FL county (Pasco) just a red tide of Trumpist 💩💩💩💩. ,0.0
2021-06,"Latest red tide report shows fish #kills in Hillsborough, Pasco, and Pinellas counties - Jun 23 @ 9:49 PM ET . https   oddcrimes com static 2021 06 23 Latest red tide report shows fish kills in Hillsborough Pasco and Pinellas counties php",-0.5423
2021-06,"The latest red tide report shows a patchy bloom of the red tide organism, Karenia Brevis, which persists on the Florida Gulf Coast. . https   www abcactionnews com news region pinellas latest red tide report shows fish kills in hillsborough pasco and pinellas counties",-0.5423
2021-06,"The Red Tide blooms that have afflicted the Pinellas beaches and killed tons of fish have reached the coast of Pasco County.
. https   www tampabay com news environment 2021 06 23 those red tide blooms in pinellas just reached the pasco coast",-0.7351
2021-06,@TB_Times Just think how many people will die from the red tide of socialism and communism you promote daily.. ,-0.3182
2021-06,"The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
. https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",0.2023
2021-06,"""So far, the county has removed 66.8 tons of “Red Tide-related debris” — mostly marine life killed by Karenia brevis.""

. https   www tampabay com news environment 2021 06 23 those red tide blooms in pinellas just reached the pasco coast",-0.6249
2021-06,"RT @BillWeirCNN: ""So far, the county has removed 66.8 tons of “Red Tide-related debris” — mostly marine life killed by Karenia brevis.""

. https   www tampabay com news environment 2021 06 23 those red tide blooms in pinellas just reached the pasco coast",-0.6249
2021-06,"RT @wusf: The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
. https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",0.2023
2021-06,Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 . https   twitter com TimWronka status 1408122263422050305 photo 1,0.0
2021-06,RT @TimWronka: Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 . https   twitter com TimWronka status 1408122263422050305 photo 1,0.0
2021-06,RT @TimWronka: Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 . https   twitter com TimWronka status 1408122263422050305 photo 1,0.0
2021-06,"RT @wusf: The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
. https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",0.2023
2021-06,"""Red Tide Blooms Have Now Reached Pasco County | WUSF Public Media"" . https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",0.2023
2021-06,"RT @JoanPennnative: ""Red Tide Blooms Have Now Reached Pasco County | WUSF Public Media"" . https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",0.2023
2021-06,"Beware Gulf Coast, don't go in the water right now. Same for Pasco county at this time. 
  Red Tide continues to move north, Pinellas officials say . https   www tampabay com news environment 2021 06 22 red tide continues to move north pinellas officials say",0.0
2021-06,"Slowly but surely, red tide is making its way up the coast.  . https   www fox13news com news red tide detected near pasco county",0.5927
2021-06,"RT @FOX13News: Slowly but surely, red tide is making its way up the coast.  . https   www fox13news com news red tide detected near pasco county",0.5927
2021-06,Red Tide Blooms Have Now Reached Pasco County | WUSF Public Media . https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county,0.2023
2021-06,Red Tide Blooms Have Now Reached Pasco County . https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county,0.2023
2021-06,".@MyFWC officials say in their midweek report that red tide blooms was reported near Anclote River Park Beach. Over the past week, fish kills suspected to be red tide-related were in Pasco, Pinellas and Hillsborough counties, including @MacDill_AFB.  . https   health wusf usf edu health news florida 2021 06 25 red tide blooms have now reached pasco county. https   twitter com HealthNewsFL status 1408500241528094721 photo 1",-0.6124
2021-06,"Slowly but surely, red tide is making its way up the coast.  . https   www fox13news com news red tide detected near pasco county",0.5927
2021-06,"Slowly but surely, red tide is making its way up the coast.  . https   www fox13news com news red tide detected near pasco county",0.5927
2021-06,. https   www fox13news com news red tide detected near pasco county amp,0.0
2021-06,"The FWC Fish and Wildlife Research Institute is reporting red tide blooms in #PascoCounty. To learn more, including how to report fish kills, visit:  . https   www facebook com FWCResearch posts 4982464305102929. https   twitter com PascoCountyPIO status 1410210533773434882 photo 1",-0.5423
2021-06,"RT @PascoCountyPIO: The FWC Fish and Wildlife Research Institute is reporting red tide blooms in #PascoCounty. To learn more, including how to report fish kills, visit:  . https   www facebook com FWCResearch posts 4982464305102929. https   twitter com PascoCountyPIO status 1410210533773434882 photo 1",-0.5423
2021-06,"RT @PascoCountyPIO: The FWC Fish and Wildlife Research Institute is reporting red tide blooms in #PascoCounty. To learn more, including how to report fish kills, visit:  . https   www facebook com FWCResearch posts 4982464305102929. https   twitter com PascoCountyPIO status 1410210533773434882 photo 1",-0.5423
2021-07,"RED TIDE UPDATE: Suspected #redtide-related fish kills were reported in Hillsborough, Pasco, and Pinellas Counties, and suspected red tide-related respiratory problems were reported in Pinellas and Sarasota Counties. #swfl . https   news wgcu org 2021 02 11 red tide report",-0.8402
2021-07,"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties  . https   patch com florida newtampa s hnk47 high levels red tide detected hillsborough pasco counties. https   twitter com C21Tampa status 1410656726278316032 photo 1",0.0
2021-07,"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties  . https   patch com florida southtampa high levels red tide detected hillsborough pasco counties. https   twitter com TampaBaysGuru status 1410657476127588354 photo 1",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida palmharbor s hnk47 high levels red tide detected hillsborough pasco counties",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida largo s hnk47 high levels red tide detected hillsborough pasco counties",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida dunedin s hnk47 high levels red tide detected hillsborough pasco counties",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida southtampa high levels red tide detected hillsborough pasco counties",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida westchase s hnk47 high levels red tide detected hillsborough pasco counties",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida gulfport s hnk47 high levels red tide detected hillsborough pasco counties",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida seminoleheights s hnk47 high levels red tide detected hillsborough pasco counties",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida clearwater s hnk47 high levels red tide detected hillsborough pasco counties",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida safetyharbor s hnk47 high levels red tide detected hillsborough pasco counties",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida eastlake s hnk47 high levels red tide detected hillsborough pasco counties",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida lutz s hnk47 high levels red tide detected hillsborough pasco counties",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida carrollwood s hnk47 high levels red tide detected hillsborough pasco counties",0.0
2021-07,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida pinellasbeaches s hnk47 high levels red tide detected hillsborough pasco counties",0.0
2021-07,"Welcome to Florida, home of lax building code enforcement, radioactive #PineyPoint ocean water, 
#RedTide in Tampa Bay &amp; the Gulf as far north as Pasco. The Florida dream is a Florida nightmare.

Concerns raised over red tide, dead fish in Tampa Bay . https   twitter com abcactionnews status 1410508472555278338",-0.0772
2021-07,"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties -  #GoogleAlerts. https   patch com florida southtampa high levels red tide detected hillsborough pasco counties",0.0
2021-07,red tide at anclote key - The Hull Truth - Boating and Fishing Forum -  #GoogleAlerts. https   www thehulltruth com florida georgia 1171633 red tide anclote key html,0.3182
